state_abb,county_name,votes_all,dem_margin
TN,HENDERSON,12047,-0.68
TN,HENRY,15110,-0.55
TN,HICKMAN,10309,-0.61
TN,HOUSTON,3810,-0.58
TN,HUMPHREYS,8264,-0.56
TN,JACKSON,5676,-0.62
TN,JEFFERSON,25885,-0.64
TN,JOHNSON,8118,-0.69
TN,KNOX,223658,-0.19
TN,LAKE,1939,-0.55
TN,LAUDERDALE,8266,-0.37
TN,LAWRENCE,19565,-0.69
TN,LEWIS,5890,-0.66
TN,LINCOLN,16128,-0.65
TN,LOUDON,33377,-0.53
TN,MCMINN,24072,-0.64
TN,MCNAIRY,11267,-0.69
TN,MACON,10346,-0.74
TN,MADISON,40164,-0.18
TN,MARION,13933,-0.56
TN,MARSHALL,16001,-0.57
TN,MAURY,52090,-0.45
TN,MEIGS,6099,-0.68
TN,MONROE,22323,-0.67
TN,MONTGOMERY,81983,-0.18
TN,MOORE,3654,-0.69
TN,MORGAN,8560,-0.74
TN,OBION,12900,-0.65
TN,OVERTON,11090,-0.64
TN,PERRY,3716,-0.7
TN,PICKETT,2954,-0.66
TN,POLK,8727,-0.68
TN,PUTNAM,35097,-0.47
TN,RHEA,14444,-0.67
TN,ROANE,27412,-0.54
TN,ROBERTSON,35070,-0.51
TN,RUTHERFORD,148201,-0.22
TN,SCOTT,9605,-0.8
TN,SEQUATCHIE,7890,-0.66
TN,SEVIER,43970,-0.61
TN,SHELBY,328159,0.25
TN,SMITH,9366,-0.65
TN,STEWART,6620,-0.64
TN,SULLIVAN,75541,-0.55
TN,SUMNER,98164,-0.42
TN,TIPTON,26733,-0.53
TN,TROUSDALE,4258,-0.59
TN,UNICOI,8565,-0.62
TN,UNION,8686,-0.71
TN,VAN BUREN,3265,-0.67
TN,WARREN,17050,-0.56
TN,WASHINGTON,61234,-0.4
TN,WAYNE,6831,-0.77
TN,WEAKLEY,13394,-0.58
TN,WHITE,12931,-0.67
TN,WILLIAMSON,144668,-0.32
TN,WILSON,81618,-0.4
TX,ANDERSON,19381,-0.62
TX,ANDREWS,6066,-0.73
TX,ANGELINA,34476,-0.52
TX,ARANSAS,13031,-0.56
TX,ARCHER,5132,-0.79
TX,ARMSTRONG,1109,-0.86
TX,ATASCOSA,18468,-0.43
TX,AUSTIN,15415,-0.62
TX,BAILEY,1741,-0.61
TX,BANDERA,13600,-0.62
TX,BASTROP,39917,-0.18
TX,BAYLOR,1675,-0.77
TX,BEE,8800,-0.4
TX,BELL,131013,-0.16
TX,BEXAR,760463,0.1
TX,BLANCO,8523,-0.52
TX,BORDEN,387,-0.91
TX,BOSQUE,9586,-0.67
TX,BOWIE,36711,-0.49
TX,BRAZORIA,162046,-0.2
TX,BRAZOS,91961,-0.25
TX,BREWSTER,4578,-0.13
TX,BRISCOE,745,-0.8
TX,BROOKS,2402,0.1
TX,BROWN,16853,-0.74
TX,BURLESON,9369,-0.63
TX,BURNET,28153,-0.56
TX,CALDWELL,15737,-0.14
TX,CALHOUN,7841,-0.52
TX,CALLAHAN,6988,-0.77
TX,CAMERON,116309,-0.06
TX,CAMP,5253,-0.53
TX,CARSON,3177,-0.81
TX,CASS,14143,-0.66
TX,CASTRO,2023,-0.58
TX,CHAMBERS,24973,-0.66
TX,CHEROKEE,20507,-0.63
TX,CHILDRESS,2272,-0.76
TX,CLAY,5908,-0.8
TX,COCHRAN,893,-0.66
TX,COKE,1814,-0.8
TX,COLEMAN,4164,-0.79
TX,COLLIN,517690,-0.11
TX,COLLINGSWORTH,1201,-0.78
TX,COLORADO,10012,-0.57
TX,COMAL,103792,-0.45
TX,COMANCHE,6544,-0.74
TX,CONCHO,1198,-0.74
TX,COOKE,20487,-0.67
TX,CORYELL,23926,-0.41
TX,COTTLE,658,-0.72
TX,CRANE,1390,-0.73
TX,CROCKETT,1417,-0.54
TX,CROSBY,1880,-0.51
TX,CULBERSON,781,-0.17
TX,DALLAM,1447,-0.78
TX,DALLAS,853336,0.22
TX,DAWSON,3513,-0.61
TX,DEAF SMITH,4286,-0.52
TX,DELTA,2658,-0.7
TX,DENTON,451020,-0.13
TX,DEWITT,7825,-0.67
TX,DICKENS,993,-0.7
TX,DIMMIT,3427,0.03
TX,DONLEY,1712,-0.78
TX,DUVAL,4461,-0.1
TX,EASTLAND,8364,-0.77
TX,ECTOR,42690,-0.53
TX,EDWARDS,1005,-0.73
TX,ELLIS,99818,-0.31
TX,EL PASO,252005,0.15
TX,ERATH,18400,-0.68
TX,FALLS,6277,-0.45
TX,FANNIN,16395,-0.67
TX,FAYETTE,13359,-0.61
TX,FISHER,1834,-0.63
TX,FLOYD,2090,-0.65
TX,FOARD,545,-0.65
TX,FORT BEND,363515,0.02
TX,FRANKLIN,5311,-0.69
TX,FREESTONE,9052,-0.66
TX,FRIO,4939,-0.25
TX,GAINES,6416,-0.83
TX,GALVESTON,159424,-0.27
TX,GARZA,1599,-0.73
TX,GILLESPIE,16492,-0.61
TX,GLASSCOCK,663,-0.88
TX,GOLIAD,3987,-0.6
TX,GONZALES,7769,-0.55
TX,GRAY,7580,-0.77
TX,GRAYSON,66041,-0.54
TX,GREGG,46738,-0.42
TX,GRIMES,14051,-0.6
TX,GUADALUPE,85350,-0.29
TX,HALE,9285,-0.58
TX,HALL,1149,-0.73
TX,HAMILTON,4480,-0.71
TX,HANSFORD,1999,-0.85
TX,HARDEMAN,1405,-0.73
TX,HARDIN,28157,-0.76
TX,HARRIS,1557484,0.05
TX,HARRISON,30243,-0.51
TX,HARTLEY,2022,-0.83
TX,HASKELL,2247,-0.72
TX,HAYS,126235,0.06
TX,HEMPHILL,1614,-0.76
TX,HENDERSON,38603,-0.63
TX,HIDALGO,217507,-0.03
TX,HILL,16706,-0.64
TX,HOCKLEY,8011,-0.66
TX,HOOD,36656,-0.66
TX,HOPKINS,16778,-0.65
TX,HOUSTON,9373,-0.55
TX,HOWARD,9650,-0.63
TX,HUDSPETH,1038,-0.47
TX,HUNT,46733,-0.55
TX,HUTCHINSON,8256,-0.77
TX,IRION,868,-0.76
TX,JACK,4201,-0.82
TX,JACKSON,6329,-0.71
TX,JASPER,15860,-0.67
TX,JEFF DAVIS,1169,-0.21
TX,JEFFERSON,86433,-0.09
TX,JIM HOGG,1585,0.08
TX,JIM WELLS,13268,-0.16
TX,JOHNSON,80930,-0.51
TX,JONES,6947,-0.73
TX,KARNES,5075,-0.58
TX,KAUFMAN,69538,-0.28
TX,KENDALL,29438,-0.55
TX,KENEDY,158,-0.47
TX,KENT,445,-0.76
TX,KERR,28170,-0.54
TX,KIMBLE,2404,-0.77
TX,KING,135,-0.91
TX,KINNEY,1424,-0.5
TX,KLEBERG,10031,-0.13
TX,KNOX,1376,-0.68
TX,LAMAR,21285,-0.61
TX,LAMB,4163,-0.64
TX,LAMPASAS,11321,-0.6
TX,LA SALLE,2360,-0.21
TX,LAVACA,10497,-0.76
TX,LEE,8427,-0.6
TX,LEON,9081,-0.77
TX,LIBERTY,31323,-0.62
TX,LIMESTONE,9093,-0.57
TX,LIPSCOMB,1259,-0.8
TX,LIVE OAK,5093,-0.7
TX,LLANO,13629,-0.61
TX,LOVING,97,-0.78
TX,LUBBOCK,125038,-0.39
TX,LYNN,2567,-0.7
TX,MCCULLOCH,3513,-0.73
TX,MCLENNAN,99672,-0.31
TX,MCMULLEN,487,-0.84
TX,MADISON,5489,-0.64
TX,MARION,4714,-0.53
TX,MARTIN,2083,-0.76
TX,MASON,2529,-0.65
TX,MATAGORDA,13327,-0.5
TX,MAVERICK,15745,-0.19
TX,MEDINA,24617,-0.43
TX,MENARD,1040,-0.66
TX,MIDLAND,58968,-0.6
TX,MILAM,11098,-0.57
TX,MILLS,2742,-0.77
TX,MITCHELL,2514,-0.71
TX,MONTAGUE,11123,-0.77
TX,MONTGOMERY,307258,-0.45
TX,MOORE,5370,-0.67
TX,MORRIS,5446,-0.51
TX,MOTLEY,650,-0.89
TX,NACOGDOCHES,25486,-0.39
TX,NAVARRO,19867,-0.52
TX,NEWTON,5751,-0.66
TX,NOLAN,5122,-0.59
TX,NUECES,121678,-0.11
TX,OCHILTREE,3015,-0.81
TX,OLDHAM,977,-0.84
TX,ORANGE,36377,-0.67
TX,PALO PINTO,13336,-0.67
TX,PANOLA,11458,-0.66
TX,PARKER,91104,-0.66
TX,PARMER,2506,-0.7
TX,PECOS,4245,-0.45
TX,POLK,24291,-0.59
TX,POTTER,32121,-0.44
TX,PRESIDIO,1994,0.3
TX,RAINS,6568,-0.73
TX,RANDALL,66901,-0.6
TX,REAGAN,949,-0.69
TX,REAL,1958,-0.67
TX,RED RIVER,5796,-0.62
TX,REEVES,3439,-0.37
TX,REFUGIO,3075,-0.4
TX,ROBERTS,572,-0.92
TX,ROBERTSON,8172,-0.52
TX,ROCKWALL,62513,-0.41
TX,RUNNELS,4056,-0.77
TX,RUSK,21741,-0.59
TX,SABINE,5581,-0.78
TX,SAN AUGUSTINE,3747,-0.56
TX,SAN JACINTO,12806,-0.65
TX,SAN PATRICIO,25579,-0.36
TX,SAN SABA,2709,-0.79
TX,SCHLEICHER,1108,-0.64
TX,SCURRY,5721,-0.74
TX,SHACKELFORD,1728,-0.82
TX,SHELBY,9959,-0.64
TX,SHERMAN,876,-0.88
TX,SMITH,104186,-0.45
TX,SOMERVELL,5294,-0.71
TX,STARR,16431,-0.16
TX,STEPHENS,3761,-0.79
TX,STERLING,629,-0.86
TX,STONEWALL,716,-0.69
TX,SUTTON,1401,-0.67
TX,SWISHER,2265,-0.63
TX,TARRANT,826076,-0.05
TX,TAYLOR,55417,-0.5
TX,TERRELL,405,-0.55
TX,TERRY,3426,-0.65
TX,THROCKMORTON,900,-0.83
TX,TITUS,10214,-0.55
TX,TOM GREEN,45461,-0.48
TX,TRAVIS,583975,0.39
TX,TRINITY,7374,-0.67
TX,TYLER,9593,-0.73
TX,UPSHUR,19887,-0.71
TX,UPTON,1303,-0.77
TX,UVALDE,9772,-0.33
TX,VAL VERDE,14612,-0.27
TX,VAN ZANDT,27997,-0.75
TX,VICTORIA,35305,-0.43
TX,WALKER,25214,-0.4
TX,WALLER,27561,-0.25
TX,WARD,3765,-0.66
TX,WASHINGTON,18265,-0.55
TX,WEBB,65937,-0.02
TX,WHARTON,16471,-0.52
TX,WHEELER,2274,-0.85
TX,WICHITA,44530,-0.44
TX,WILBARGER,4467,-0.61
TX,WILLACY,5563,-0.03
TX,WILLIAMSON,309515,-0.03
TX,WILSON,27320,-0.54
TX,WINKLER,1933,-0.71
TX,WISE,38243,-0.7
TX,WOOD,24386,-0.7
TX,YOAKUM,2397,-0.71
TX,YOUNG,8314,-0.76
TX,ZAPATA,4871,-0.23
TX,ZAVALA,3492,0.14
UT,BEAVER,3223,-0.74
UT,BOX ELDER,29332,-0.6
UT,CACHE,61388,-0.34
UT,CARBON,9527,-0.44
UT,DAGGETT,551,-0.62
UT,DAVIS,170616,-0.24
UT,DUCHESNE,9027,-0.75
UT,EMERY,5037,-0.74
UT,GARFIELD,2828,-0.59
UT,GRAND,5325,0.09
UT,IRON,28166,-0.56
UT,JUAB,6578,-0.75
UT,KANE,4516,-0.47
UT,MILLARD,6451,-0.75
UT,MORGAN,6950,-0.58
UT,PIUTE,969,-0.78
UT,RICH,1454,-0.69
UT,SALT LAKE,516891,0.1
UT,SAN JUAN,6390,-0.16
UT,SANPETE,13121,-0.67
UT,SEVIER,10991,-0.75
UT,SUMMIT,26224,0.15
UT,TOOELE,34366,-0.4
UT,UINTAH,15929,-0.73
UT,UTAH,305271,-0.39
UT,WASATCH,18716,-0.27
UT,WASHINGTON,98352,-0.52
UT,WAYNE,1660,-0.52
UT,WEBER,113549,-0.23
VT,ADDISON,22607,0.35
VT,BENNINGTON,20710,0.22
VT,CALEDONIA,16633,0.12
VT,CHITTENDEN,97329,0.53
VT,ESSEX,3425,-0.16
VT,FRANKLIN,26743,0.03
VT,GRAND ISLE,5001,0.21
VT,LAMOILLE,14844,0.36
VT,ORANGE,17672,0.2
VT,ORLEANS,14765,-0.02
VT,RUTLAND,34102,0.05
VT,WASHINGTON,35369,0.43
VT,WINDHAM,25933,0.42
VT,WINDSOR,34289,0.35
VA,ACCOMACK,17176,-0.13
VA,ALBEMARLE,67224,0.34
VA,ALLEGHANY,8293,-0.48
VA,AMELIA,8049,-0.44
VA,AMHERST,17358,-0.36
VA,APPOMATTOX,9685,-0.51
VA,ARLINGTON,129561,0.58
VA,AUGUSTA,44417,-0.47
VA,BATH,2583,-0.54
VA,BEDFORD,51081,-0.5
VA,BLAND,3555,-0.7
VA,BOTETOURT,21978,-0.45
VA,BRUNSWICK,7751,0.09
VA,BUCHANAN,9337,-0.7
VA,BUCKINGHAM,7925,-0.23
VA,CAMPBELL,31287,-0.48
VA,CAROLINE,17698,-0.09
VA,CARROLL,16200,-0.63
VA,CHARLES CITY,4353,0.11
VA,CHARLOTTE,6020,-0.32
VA,CHESTERFIELD,210628,0.09
VA,CLARKE,9839,-0.17
VA,CRAIG,3135,-0.64
VA,CULPEPER,28679,-0.25
VA,CUMBERLAND,5501,-0.22
VA,DICKENSON,7060,-0.62
VA,DINWIDDIE,15611,-0.23
VA,ESSEX,6074,-0.08
VA,FAIRFAX,589427,0.35
VA,FAUQUIER,44768,-0.21
VA,FLOYD,9666,-0.37
VA,FLUVANNA,16743,-0.06
VA,FRANKLIN,31020,-0.45
VA,FREDERICK,52263,-0.28
VA,GILES,9263,-0.54
VA,GLOUCESTER,23228,-0.38
VA,GOOCHLAND,19742,-0.18
VA,GRAYSON,8119,-0.62
VA,GREENE,12106,-0.25
VA,GREENSVILLE,4303,0.09
VA,HALIFAX,17871,-0.21
VA,HANOVER,73404,-0.26
VA,HENRICO,181489,0.29
VA,HENRY,25474,-0.33
VA,HIGHLAND,1535,-0.44
VA,ISLE OF WIGHT,24762,-0.2
VA,JAMES CITY,51274,0.06
VA,KING AND QUEEN,4188,-0.26
VA,KING GEORGE,15437,-0.25
VA,KING WILLIAM,11583,-0.41
VA,LANCASTER,7313,-0.07
VA,LEE,10122,-0.72
VA,LOUDOUN,229692,0.16
VA,LOUISA,24144,-0.26
VA,LUNENBURG,5885,-0.23
VA,MADISON,8480,-0.35
VA,MATHEWS,5945,-0.39
VA,MECKLENBURG,16304,-0.21
VA,MIDDLESEX,6907,-0.27
VA,MONTGOMERY,47053,0.04
VA,NELSON,9430,-0.07
VA,NEW KENT,16807,-0.32
VA,NORTHAMPTON,6856,0.06
VA,NORTHUMBERLAND,8232,-0.21
VA,NOTTOWAY,6869,-0.22
VA,ORANGE,22353,-0.25
VA,PAGE,13251,-0.54
VA,PATRICK,9719,-0.6
VA,PITTSYLVANIA,34156,-0.43
VA,POWHATAN,20914,-0.44
VA,PRINCE EDWARD,9460,-0.02
VA,PRINCE GEORGE,17633,-0.21
VA,PRINCE WILLIAM,228712,0.18
VA,PULASKI,17744,-0.45
VA,RAPPAHANNOCK,5065,-0.18
VA,RICHMOND,4168,-0.3
VA,ROANOKE,57048,-0.22
VA,ROCKBRIDGE,12828,-0.34
VA,ROCKINGHAM,48853,-0.37
VA,RUSSELL,13547,-0.67
VA,SCOTT,11077,-0.7
VA,SHENANDOAH,24489,-0.42
VA,SMYTH,14468,-0.6
VA,SOUTHAMPTON,9856,-0.25
VA,SPOTSYLVANIA,79514,-0.09
VA,STAFFORD,83539,0.01
VA,SURRY,4441,-0.01
VA,SUSSEX,4900,0.04
VA,TAZEWELL,19906,-0.69
VA,WARREN,22679,-0.37
VA,WASHINGTON,29518,-0.53
VA,WESTMORELAND,10607,-0.14
VA,WISE,16812,-0.63
VA,WYTHE,15475,-0.59
VA,YORK,39749,-0.06
VA,ALEXANDRIA CITY,80904,0.57
VA,CHESAPEAKE CITY,128001,0.04
VA,FREDERICKSBURG CITY,13578,0.31
VA,HAMPTON CITY,62823,0.4
VA,LYNCHBURG CITY,37023,-0.08
VA,MANASSAS CITY,16100,0.15
VA,NEWPORT NEWS CITY,75909,0.29
VA,NORFOLK CITY,86009,0.41
VA,PETERSBURG CITY,13119,0.73
VA,POQUOSON CITY,8065,-0.46
VA,RICHMOND CITY,108731,0.66
VA,SUFFOLK CITY,53545,0.16
VA,VIRGINIA BEACH CITY,228771,0.03
WA,ADAMS,5365,-0.43
WA,ASOTIN,11468,-0.25
WA,BENTON,100693,-0.22
WA,CHELAN,42191,-0.09
WA,CLALLAM,48663,0.08
WA,CLARK,276578,0.07
WA,COLUMBIA,2485,-0.43
WA,COWLITZ,59325,-0.2
WA,DOUGLAS,21182,-0.27
WA,FERRY,4119,-0.33
WA,FRANKLIN,31897,-0.22
WA,GARFIELD,1352,-0.48
WA,GRANT,36253,-0.37
WA,GRAYS HARBOR,37793,-0.06
WA,ISLAND,52449,0.16
WA,JEFFERSON,24698,0.45
WA,KING,1130502,0.51
WA,KITSAP,156872,0.21
WA,KITTITAS,26499,-0.14
WA,KLICKITAT,13607,-0.09
WA,LEWIS,45338,-0.33
WA,LINCOLN,7144,-0.5
WA,MASON,36689,-0.02
WA,OKANOGAN,20732,-0.15
WA,PACIFIC,14244,-0.01
WA,PEND OREILLE,8545,-0.39
WA,PIERCE,439581,0.11
WA,SAN JUAN,13006,0.51
WA,SKAGIT,70256,0.09
WA,SKAMANIA,7355,-0.11
WA,SNOHOMISH,418221,0.19
WA,SPOKANE,287082,-0.05
WA,STEVENS,28246,-0.44
WA,THURSTON,164537,0.2
WA,WAHKIAKUM,3062,-0.18
WA,WALLA WALLA,29568,-0.08
WA,WHATCOM,137868,0.25
WA,WHITMAN,20027,0.09
WA,YAKIMA,88751,-0.14
WV,BARBOUR,6395,-0.61
WV,BERKELEY,56102,-0.36
WV,BOONE,8142,-0.57
WV,BRAXTON,5313,-0.52
WV,BROOKE,9782,-0.45
WV,CABELL,35612,-0.22
WV,CALHOUN,2936,-0.65
WV,CLAY,3241,-0.62
WV,DODDRIDGE,2956,-0.73
WV,FAYETTE,15622,-0.42
WV,GILMER,2344,-0.57
WV,GRANT,5569,-0.79
WV,GREENBRIER,14996,-0.42
WV,HAMPSHIRE,10520,-0.62
WV,HANCOCK,13035,-0.47
WV,HARDY,6412,-0.58
WV,HARRISON,29501,-0.41
WV,JACKSON,12822,-0.56
WV,JEFFERSON,29317,-0.16
WV,KANAWHA,75538,-0.17
WV,LEWIS,7050,-0.59
WV,LINCOLN,7189,-0.62
WV,LOGAN,11469,-0.67
WV,MCDOWELL,5427,-0.6
WV,MARION,24646,-0.31
WV,MARSHALL,13235,-0.5
WV,MASON,10549,-0.58
WV,MERCER,23645,-0.57
WV,MINERAL,12904,-0.6
WV,MINGO,8490,-0.74
WV,MONONGALIA,41698,-0.04
WV,MONROE,6376,-0.62
WV,MORGAN,9134,-0.55
WV,NICHOLAS,10037,-0.6
WV,OHIO,18768,-0.26
WV,PENDLETON,3425,-0.59
WV,PLEASANTS,3348,-0.59
WV,POCAHONTAS,3901,-0.5
WV,PRESTON,14469,-0.57
WV,PUTNAM,27616,-0.46
WV,RALEIGH,30971,-0.54
WV,RANDOLPH,11595,-0.46
WV,RITCHIE,4051,-0.73
WV,ROANE,5522,-0.54
WV,SUMMERS,5264,-0.51
WV,TAYLOR,7289,-0.51
WV,TUCKER,3638,-0.49
WV,TYLER,3617,-0.67
WV,UPSHUR,9862,-0.57
WV,WAYNE,15747,-0.53
WV,WEBSTER,2998,-0.67
WV,WETZEL,6171,-0.56
WV,WIRT,2581,-0.66
WV,WOOD,37440,-0.43
WV,WYOMING,7565,-0.73
WI,ADAMS,12882,-0.26
WI,ASHLAND,8955,0.05
WI,BARRON,26809,-0.29
WI,BAYFIELD,11240,0.11
WI,BROWN,149333,-0.07
WI,BUFFALO,8100,-0.3
WI,BURNETT,10810,-0.31
WI,CALUMET,32916,-0.2
WI,CHIPPEWA,38471,-0.23
WI,CLARK,15340,-0.39
WI,COLUMBIA,34914,-0.05
WI,CRAWFORD,9105,-0.14
WI,DANE,365929,0.52
WI,DODGE,50300,-0.33
WI,DOOR,20944,0.02
WI,DOUGLAS,25234,0.05
WI,DUNN,25678,-0.16
WI,EAU CLAIRE,63177,0.11
WI,FLORENCE,3158,-0.5
WI,FOND DU LAC,58527,-0.29
WI,FOREST,5097,-0.33
WI,GRANT,27306,-0.18
WI,GREEN,22076,0
WI,GREEN LAKE,11052,-0.36
WI,IOWA,14677,0.08
WI,IRON,4084,-0.26
WI,JACKSON,10502,-0.2
WI,JEFFERSON,50146,-0.16
WI,JUNEAU,14553,-0.32
WI,KENOSHA,90680,-0.06
WI,KEWAUNEE,12484,-0.34
WI,LA CROSSE,72261,0.09
WI,LAFAYETTE,8832,-0.2
WI,LANGLADE,11664,-0.35
WI,LINCOLN,17209,-0.25
WI,MANITOWOC,46316,-0.23
WI,MARATHON,78826,-0.19
WI,MARINETTE,24415,-0.38
WI,MARQUETTE,9427,-0.3
WI,MENOMINEE,1572,0.62
WI,MILWAUKEE,464107,0.38
WI,MONROE,23369,-0.26
WI,OCONTO,24912,-0.43
WI,ONEIDA,24895,-0.18
WI,OUTAGAMIE,111932,-0.1
WI,OZAUKEE,63472,-0.11
WI,PEPIN,4354,-0.29
WI,PIERCE,25392,-0.17
WI,POLK,28222,-0.31
WI,PORTAGE,43258,0.01
WI,PRICE,8856,-0.31
WI,RACINE,107686,-0.06
WI,RICHLAND,9323,-0.13
WI,ROCK,88310,0.07
WI,RUSK,8270,-0.38
WI,ST. CROIX,60642,-0.19
WI,SAUK,37584,-0.02
WI,SAWYER,11140,-0.16
WI,SHAWANO,23500,-0.36
WI,SHEBOYGAN,67562,-0.16
WI,TAYLOR,11186,-0.48
WI,TREMPEALEAU,16079,-0.21
WI,VERNON,16609,-0.08
WI,VILAS,16135,-0.23
WI,WALWORTH,60597,-0.22
WI,WASHBURN,10978,-0.28
WI,WASHINGTON,91407,-0.36
WI,WAUKESHA,275787,-0.2
WI,WAUPACA,30403,-0.33
WI,WAUSHARA,14363,-0.35
WI,WINNEBAGO,95371,-0.05
WI,WOOD,42216,-0.2
WY,ALBANY,17877,-0.03
WY,BIG HORN,5735,-0.72
WY,CAMPBELL,18342,-0.76
WY,CARBON,6387,-0.58
WY,CONVERSE,6739,-0.73
WY,CROOK,4344,-0.77
WY,FREMONT,17256,-0.37
WY,GOSHEN,6174,-0.61
WY,HOT SPRINGS,2620,-0.61
WY,JOHNSON,4898,-0.63
WY,LARAMIE,43362,-0.32
WY,LINCOLN,10840,-0.68
WY,NATRONA,33921,-0.48
WY,NIOBRARA,1234,-0.81
WY,PARK,16743,-0.59
WY,PLATTE,4765,-0.65
WY,SHERIDAN,16425,-0.49
WY,SUBLETTE,4924,-0.61
WY,SWEETWATER,16698,-0.53
WY,TETON,13286,0.35
WY,UINTA,9089,-0.63
WY,WASHAKIE,3877,-0.64
WY,WESTON,3512,-0.77
